ticker,premarket_price,yesterday_close,gap_pct,rvol,premarket_rvol,avg_volume_10d,trend_5d,breakout_score,atr_10d,volatility_score,rsi,macd_signal,price_source,norm_gap,norm_rvol,norm_pre_rvol,norm_breakout,norm_volatility,norm_trend,premarket_momentum,rsi_factor,macd_factor,score,rsi_label,score_prev,score_trend,trend_dir,scan_time_utc,snapshot_utc
CRMD,8.52,,,1.1638602967590204,0.0,1192839,3,,0.2855556276109483,,,,yf_premarket,,0.11604033205754662,0.11604033205754662,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRMT,5.18,,,1.0819715778613506,0.0,300470,1,,1.5088889333936903,,,,yf_premarket,,0.10782463060176894,0.10782463060176894,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRNC,9.6092,,,0.8702362068621313,0.0,1187150,2,,0.9807777404785156,,,,yf_premarket,,0.08658172169838625,0.08658172169838625,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRNT,2.85,,,0.6712209643120548,0.0,1078190,2,,0.20555557145012748,,,,yf_premarket,,0.0666149931923046,0.0666149931923046,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRNX,35.04,,,0.8626602903889063,0.0,1025342,3,,1.3234443664550781,,,,yf_premarket,,0.0858216479197782,0.0858216479197782,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRON,2.79,,,1.2783437081435283,0.0,1373294,2,,0.1027777459886339,,,,yf_premarket,,0.12752618190640608,0.12752618190640608,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CROX,128.0,,,1.3513602395316098,0.0,1337944,3,,4.1666675143771705,,,,yf_premarket,,0.1348517577768813,0.1348517577768813,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRS,520.0,,,1.490507327233387,0.0,634420,2,,17.61888970269097,,,,yf_premarket,,0.14881205592768368,0.14881205592768368,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRSP,50.53,,,0.7794840403611767,0.0,1869212,2,,3.2043334113226996,,,,yf_premarket,,0.07747677151143093,0.07747677151143093,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRSR,8.1096,,,0.30977970409765965,0.0,7261537,0,,1.2022220823499892,,,,yf_premarket,,0.0303524465595715,0.0303524465595715,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRTO,17.05,,,0.6147546661729384,0.0,317583,2,,0.8268884023030599,,,,yf_premarket,,0.06094986307342182,0.06094986307342182,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRUS,164.0,,,1.1697422267777966,0.0,547900,2,,6.821104261610243,,,,yf_premarket,,0.11663045218237637,0.11663045218237637,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRVL,61.11,,,0.7242021501735376,0.0,236260,3,,2.5677774217393665,,,,yf_premarket,,0.0719304702405528,0.0719304702405528,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRVS,11.42,,,0.9930491928340426,0.0,1589772,2,,0.6783333884345161,,,,yf_premarket,,0.09890325806163916,0.09890325806163916,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRWD,628.7109,,,0.8439708650964075,0.0,4424123,0,,38.671101888020836,,,,yf_premarket,,0.08394658209080721,0.08394658209080721,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CRWV,94.75,,,0.8009149071354149,0.0,30207699,1,,8.783777872721354,,,,yf_premarket,,0.07962687967926912,0.07962687967926912,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CSAI,0.353,,,0.8283804136453912,0.0,448775,1,,0.06055555740992228,,,,yf_premarket,,0.08238242897659857,0.08238242897659857,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CSCO,118.7,,,0.8463817786327358,0.0,26842227,2,,4.737776862250434,,,,yf_premarket,,0.08418846334278916,0.08418846334278916,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CSGP,33.5596,,,0.8665200089284812,0.0,7478091,2,,1.4344444274902344,,,,yf_premarket,,0.08620888435052641,0.08620888435052641,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CSHR,4.0,,,0.6134348260139127,0.0,313927,1,,0.34111107720269096,,,,yf_premarket,,0.06081744663240445,0.06081744663240445,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CSIQ,15.68,,,0.9384436889824549,0.0,3034434,0,,1.8211110432942708,,,,yf_premarket,,0.0934248170318366,0.0934248170318366,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CSL,345.55,,,0.8281999074622495,0.0,308630,1,,8.568888346354166,,,,yf_premarket,,0.08236431921823897,0.08236431921823897,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CSTL,20.41,,,0.7081985546831467,0.0,358025,2,,1.1547777387830946,,,,yf_premarket,,0.0703248673621834,0.0703248673621834,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CSTM,32.889,,,0.715694014461933,0.0,2442508,2,,1.858889685736762,,,,yf_premarket,,0.07107686911096213,0.07107686911096213,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CSWC,23.62,,,1.0231428815083823,0.0,621487,2,,0.3888888888888889,,,,yf_premarket,,0.10192248665844322,0.10192248665844322,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CSX,47.43,,,0.7085791307064208,0.0,13402740,3,,1.011491375281098,,,,yf_premarket,,0.07036304965432981,0.07036304965432981,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTAS,180.069,,,0.750076483276434,0.0,2509372,2,,4.0111083984375,,,,yf_premarket,,0.07452638087393786,0.07452638087393786,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTGO,15.21,,,1.2645034816612806,0.0,460225,1,,1.0955556233723958,,,,yf_premarket,,0.12613762472308288,0.12613762472308288,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTKB,4.22,,,1.464039456173539,0.0,916358,1,,0.2557777033911811,,,,yf_premarket,,0.14615659703511677,0.14615659703511677,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTM,0.7013,,,0.5317603025365164,0.0,1062721,1,,0.052666677369011775,,,,yf_premarket,,0.05262323489645449,0.05262323489645449,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTMX,2.98,,,1.1527407206419553,0.0,3980340,1,,0.18788888719346789,,,,yf_premarket,,0.11492473128954875,0.11492473128954875,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTNT,1.9324,,,1.4026005598326956,0.0,2972352,3,,0.31333332591586643,,,,yf_premarket,,0.13999257790154593,0.13999257790154593,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTO,20.57,,,0.7961402025102357,0.0,355448,3,,0.41222233242458767,,,,yf_premarket,,0.07914784485899048,0.07914784485899048,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTRE,38.0,,,1.4729992172340156,0.0,2476474,1,,1.1877784729003906,,,,yf_premarket,,0.1470555086676209,0.1470555086676209,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTRI,29.7,,,0.4718321545109862,0.0,1107022,2,,1.1968890296088324,,,,yf_premarket,,0.046610785567620036,0.046610785567620036,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTS,64.1,,,1.1444066671707986,0.0,272415,2,,2.2888870239257812,,,,yf_premarket,,0.11408859541934331,0.11408859541934331,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTSH,52.58,,,0.7383446403314979,0.0,9195883,0,,2.197778065999349,,,,yf_premarket,,0.07334935282344275,0.07334935282344275,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTSO,0.4225,,,0.4530302805057765,0.0,208526,1,,0.060222221745385066,,,,yf_premarket,,0.04472443802530496,0.04472443802530496,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTVA,75.01,,,0.872663721531759,0.0,3586457,1,,1.8667231439583485,,,,yf_premarket,,0.08682526850280144,0.08682526850280144,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CTXR,0.5829,,,0.8818573137021782,0.0,457055,2,,0.05555556880103217,,,,yf_premarket,,0.08774763985742877,0.08774763985742877,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CUBE,41.43,,,0.9974805514685031,0.0,2348609,2,,0.7133331298828125,,,,yf_premarket,,0.09934784579086844,0.09934784579086844,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CUBI,75.3,,,0.506001598052068,0.0,359437,2,,1.6966654459635417,,,,yf_premarket,,0.050038925008833925,0.050038925008833925,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CUPR,1.938,,,0.042601057846492596,0.0,417830,2,,0.49755556053585476,,,,yf_premarket,,0.0035470450035717856,0.0035470450035717856,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CURB,29.56,,,1.1646834399579995,0.0,841894,1,,0.639444563123915,,,,yf_premarket,,0.11612291606752016,0.11612291606752016,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CURV,1.74,,,0.6393505030988724,0.0,1255618,2,,0.1978888644112481,,,,yf_premarket,,0.063417505209709,0.063417505209709,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CUZ,28.94,,,1.3770110220641545,0.0,1692777,2,,0.5677774217393663,,,,yf_premarket,,0.1374252401103613,0.1374252401103613,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CVE,27.81,,,1.163177415519317,0.0,7111368,3,,0.9188887278238932,,,,yf_premarket,,0.11597182019815162,0.11597182019815162,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CVGI,5.06,,,1.0168763907023255,0.0,427212,2,,0.3555554813808865,,,,yf_premarket,,0.10129378445952039,0.10129378445952039,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CVI,31.43,,,1.3525822042846758,0.0,671738,1,,1.333333757188585,,,,yf_premarket,,0.13497435460994714,0.13497435460994714,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CVLG,44.0,,,1.0406684893135685,0.0,220485,4,,1.465924519706688,,,,yf_premarket,,0.10368078943197158,0.10368078943197158,,,0.8,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CVLT,121.8,,,1.1993535102163644,0.0,739377,2,,5.151111178927952,,,,yf_premarket,,0.1196012822030254,0.1196012822030254,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CVM,1.28,,,1.1461995313639706,0.0,205233,2,,0.10999998781416151,,,,yf_premarket,,0.11426846924274824,0.11426846924274824,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CVNA,68.9777,,,0.7874606250877497,0.0,10366848,3,,3.515000661214193,,,,yf_premarket,,0.0782770433880997,0.0782770433880997,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CVRX,5.2,,,1.5074757394080522,0.0,265739,2,,0.37355560726589626,,,,yf_premarket,,0.15051445658167167,0.15051445658167167,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CVS,97.1,,,0.6786749861576462,0.0,7353879,4,,2.1466649373372397,,,,yf_premarket,,0.06736283757126907,0.06736283757126907,,,0.8,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CVSI,0.029,,,0.19120040815334904,0.0,411610,0,,0.0011111110862758425,,,,yf_premarket,,0.018455666301815065,0.018455666301815065,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CW,726.89,,,0.5542048027307374,0.0,310773,2,,22.91665988498264,,,,yf_premarket,,0.05487503850752687,0.05487503850752687,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CWAN,24.32,,,0.8113833179708828,0.0,2675571,2,,0.048333062065972224,,,,yf_premarket,,0.08067715057492335,0.08067715057492335,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CWEN,40.0,,,0.8597236827439825,0.0,1031785,1,,1.2911211474194648,,,,yf_premarket,,0.08552702502143249,0.08552702502143249,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CWH,7.25,,,0.8732319162186297,0.0,2356781,1,,0.449333561791314,,,,yf_premarket,,0.08688227413164663,0.08688227413164663,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CWK,13.81,,,0.9386713745649504,0.0,2127601,2,,0.534444702996148,,,,yf_premarket,,0.09344766018772852,0.09344766018772852,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CWST,87.9569,,,0.9591858845195702,0.0,587955,2,,3.093333774142795,,,,yf_premarket,,0.09550583244353518,0.09550583244353518,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CWT,46.39,,,0.46468023029992794,0.0,611463,2,,1.1066674126519098,,,,yf_premarket,,0.045893249929703554,0.045893249929703554,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CX,11.86,,,1.4344825755707735,0.0,4091591,1,,0.36888885498046875,,,,yf_premarket,,0.14319122512229157,0.14319122512229157,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CXAI,0.2205,,,0.20341582853373594,0.0,87438844,1,,0.0484444432788425,,,,yf_premarket,,0.019681210532486094,0.019681210532486094,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CXDO,6.58,,,1.0398356721125719,0.0,1082323,1,,0.764221986134847,,,,yf_premarket,,0.10359723485225987,0.10359723485225987,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CXM,5.12,,,0.563975698257266,0.0,3644956,1,,0.2905556360880534,,,,yf_premarket,,0.05585532934223716,0.05585532934223716,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CXW,25.1,,,1.2143796426918405,0.0,1027986,4,,0.9400001102023654,,,,yf_premarket,,0.12110881852933848,0.12110881852933848,,,0.8,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CYD,54.46,,,0.8197121181463136,0.0,216463,1,,3.423333485921224,,,,yf_premarket,,0.08151275939439549,0.08151275939439549,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CYH,2.84,,,0.9058879575515394,0.0,1373449,2,,0.11666660838656956,,,,yf_premarket,,0.0901585775093315,0.0901585775093315,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CYN,1.26,,,0.972418906461686,0.0,221731,2,,0.07600000169542101,,,,yf_premarket,,0.09683347023171497,0.09683347023171497,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CYRX,15.27,,,0.8038612715105448,0.0,1241466,1,,0.7100000381469727,,,,yf_premarket,,0.07992248144727644,0.07992248144727644,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
CYTK,66.45,,,1.3341824494117753,0.0,1787505,1,,2.864444308810764,,,,yf_premarket,,0.13312835072894685,0.13312835072894685,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DAIC,3.62,,,5.6302342811759125,0.0,3038848,0,,0.7849999931123521,,,,yf_premarket,,0.5641410685176642,0.5641410685176642,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DAIO,3.51,,,0.3722434578065275,0.0,212562,0,,0.3944444391462538,,,,yf_premarket,,0.036619287208532816,0.036619287208532816,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DAKT,19.29,,,1.24436348211094,0.0,268272,2,,0.5699999067518446,,,,yf_premarket,,0.12411702621021733,0.12411702621021733,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DAL,79.37,,,1.1235705213444216,0.0,6793936,1,,2.027779473198785,,,,yf_premarket,,0.11199815419736649,0.11199815419736649,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DAN,35.01,,,0.5926982577207646,0.0,1061494,2,,1.2822227478027344,,,,yf_premarket,,0.05873699578878162,0.05873699578878162,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DAR,59.23,,,0.950315037149487,0.0,1890618,1,,1.5844446818033855,,,,yf_premarket,,0.09461584131125911,0.09461584131125911,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DARE,1.91,,,0.5419576117674004,0.0,211322,1,,0.16733336448669434,,,,yf_premarket,,0.05364630680942312,0.05364630680942312,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DASH,154.01,,,0.9145149626597385,0.0,4584796,1,,6.827114529079861,,,,yf_premarket,,0.09102410452429192,0.09102410452429192,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DAVA,2.92,,,0.910431904820889,0.0,389127,1,,0.2155555354224311,,,,yf_premarket,,0.09061446098996603,0.09061446098996603,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DB,31.4095,,,1.457661030779554,0.0,3027964,1,,0.5289158987564444,,,,yf_premarket,,0.14551666470377309,0.14551666470377309,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DBGI,1.0216,,,0.26636081366310843,0.0,20195714,3,,0.293333328432507,,,,yf_premarket,,0.025996331991493375,0.025996331991493375,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DBI,6.8229,,,2.1955215461897777,0.0,858430,3,,0.5511112213134766,,,,yf_premarket,,0.21954446477464634,0.21954446477464634,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DBVT,15.65,,,0.3799858786415098,0.0,309885,0,,0.8827775319417318,,,,yf_premarket,,0.037396065975882874,0.037396065975882874,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DBX,27.48,,,1.1377222034314258,0.0,4050741,1,,0.8719999525282118,,,,yf_premarket,,0.11341795898475353,0.11341795898475353,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DC,4.6651,,,1.3594528368627345,0.0,1244469,2,,0.3288889461093479,,,,yf_premarket,,0.13566366892373202,0.13566366892373202,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DCI,85.98,,,0.9960080751441938,0.0,1018681,1,,2.167777167426215,,,,yf_premarket,,0.09920011572445547,0.09920011572445547,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DCO,156.28,,,1.0404460845898722,0.0,203369,2,,5.188890245225695,,,,yf_premarket,,0.1036584760921509,0.1036584760921509,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DCTH,11.66,,,1.6622401470779946,0.0,626715,2,,0.5303334130181206,,,,yf_premarket,,0.16604160350144961,0.16604160350144961,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DD,46.75,,,0.6808708949519094,0.0,3203647,1,,1.2300003899468317,,,,yf_premarket,,0.06758314790608244,0.06758314790608244,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DDD,2.86,,,0.6074529457300355,0.0,7172144,1,,0.2999999788072374,,,,yf_premarket,,0.06021729873391368,0.06021729873391368,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DDL,2.5,,,1.5449535982934683,0.0,390405,1,,0.05588889122009277,,,,yf_premarket,,0.1542745215081863,0.1542745215081863,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DDOG,222.25,,,0.6051616150414754,0.0,7281732,0,,15.065775553385416,,,,yf_premarket,,0.05998741494617003,0.05998741494617003,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DE,571.675,,,0.38814871083457547,0.0,1725057,2,,18.0,,,,yf_premarket,,0.0382150236202886,0.0382150236202886,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DEA,24.44,,,1.021144342594638,0.0,330443,3,,0.3555556403266059,,,,yf_premarket,,0.10172197797685553,0.10172197797685553,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DEC,13.95,,,0.926555312312276,0.0,992148,2,,0.4220087022432233,,,,yf_premarket,,0.09223208432297501,0.09223208432297501,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DECK,111.0,,,0.7361180805128303,0.0,1882634,2,,3.1866658528645835,,,,yf_premarket,,0.07312596734385719,0.07312596734385719,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DEI,12.75,,,1.3407302571043065,0.0,3150589,3,,0.3566666709052192,,,,yf_premarket,,0.13378527678562266,0.13378527678562266,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DELL,368.28,,,0.6097376087457737,0.0,17003028,2,,27.08334011501736,,,,yf_premarket,,0.060446513569815764,0.060446513569815764,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DEO,80.12,,,1.3329345456334338,0.0,1286733,2,,1.2288877699110243,,,,yf_premarket,,0.13300315149483496,0.13300315149483496,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DFH,15.27,,,0.8637471607144308,0.0,565899,1,,0.7668890423244901,,,,yf_premarket,,0.08593069104850037,0.08593069104850037,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DFIN,37.45,,,0.9926066052510293,0.0,390334,1,,1.6218884785970051,,,,yf_premarket,,0.09885885429639507,0.09885885429639507,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DG,107.83,,,0.6859343952404527,0.0,4870043,2,,4.388887193467882,,,,yf_premarket,,0.06809115691210804,0.06809115691210804,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DGII,64.86,,,0.9174945065490967,0.0,354285,2,,2.72111087375217,,,,yf_premarket,,0.09132303511447423,0.09132303511447423,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DGNX,1.03,,,0.6746684639515427,0.0,1556866,0,,0.19322223795784843,,,,yf_premarket,,0.06696087267592832,0.06696087267592832,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DGX,205.82,,,0.7733056532953572,0.0,739690,3,,4.008887396918403,,,,yf_premarket,,0.07685690855235298,0.07685690855235298,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DH,0.87,,,0.6402274972470767,0.0,300135,1,,0.08577778604295519,,,,yf_premarket,,0.06350549195803161,0.06350549195803161,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DHC,8.7,,,1.7183567674659115,0.0,2348483,2,,0.3299997117784288,,,,yf_premarket,,0.17167165127873205,0.17167165127873205,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DHI,150.18,,,0.7046215860762065,0.0,2184795,1,,3.36777581108941,,,,yf_premarket,,0.06996599856331949,0.06996599856331949,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DHR,186.0,,,1.2881337058939435,0.0,4558506,2,,4.913330078125,,,,yf_premarket,,0.1285083892220518,0.1285083892220518,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DHT,16.46,,,0.666842922992747,0.0,2808031,1,,0.5477778116861979,,,,yf_premarket,,0.06617575466318022,0.06617575466318022,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DIN,31.47,,,0.9034165807553968,0.0,306323,3,,1.1844446394178603,,,,yf_premarket,,0.08991063012152077,0.08991063012152077,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DIOD,98.01,,,0.619695693281253,0.0,743440,2,,7.133332994249132,,,,yf_premarket,,0.061445584634990565,0.061445584634990565,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DIS,98.88,,,0.9946521419282104,0.0,8653558,1,,1.9288881089952257,,,,yf_premarket,,0.09906407815241318,0.09906407815241318,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DK,46.25,,,0.6521885801425552,0.0,1028625,4,,2.2277776930067272,,,,yf_premarket,,0.06470551911048786,0.06470551911048786,,,0.8,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DKS,219.55,,,0.7446257379832476,0.0,1559656,1,,10.021109686957466,,,,yf_premarket,,0.07397952049264084,0.07397952049264084,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DLB,55.18,,,0.7302052107192964,0.0,747470,1,,1.3911107381184895,,,,yf_premarket,,0.07253274310461534,0.07253274310461534,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DLO,11.7182,,,1.1122392405667672,0.0,2245211,2,,0.47255537245008683,,,,yf_premarket,,0.110861313601568,0.110861313601568,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DLR,184.93,,,1.1017566083446286,0.0,2164899,1,,4.298890855577257,,,,yf_premarket,,0.10980961590783042,0.10980961590783042,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DLTH,4.3803,,,2.3762129795980145,0.0,228600,1,,0.31600001123216415,,,,yf_premarket,,0.23767280885527217,0.23767280885527217,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DLTR,110.9252,,,0.5747474103823876,0.0,4963792,1,,5.1499989827473955,,,,yf_premarket,,0.05693602973881032,0.05693602973881032,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DLX,23.1,,,0.5705712333700852,0.0,398709,2,,0.7088892194959853,,,,yf_premarket,,0.05651704377808924,0.05651704377808924,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DMRC,11.71,,,0.8894250905206933,0.0,306808,0,,1.52000003390842,,,,yf_premarket,,0.08850689700373447,0.08850689700373447,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DNLI,20.5,,,1.0993765523433185,0.0,1693005,3,,0.8921108245849609,,,,yf_premarket,,0.10957083051934204,0.10957083051934204,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
DNN,2.9,,,1.0226485904525926,0.0,22651948,1,,0.19000008371141222,,,,yf_premarket,,0.10187289560608223,0.10187289560608223,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
